"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)","Mapping: Onkologie LogicalModel FHIR Mapping","Mapping: Onkologie LogicalModel oBDS Mapping"
"mii-lm-onko","mii-lm-onko","","","",0,*,"","","","null {[]} {[]}
","MII LM Onkologie","MII LogicalModel Modul Onkologie","","","","","","","","","",,,,,"",,,,"Element",0,*,"ele-1
"mii-lm-onko.Strahlentherapie.StrahlentherapieBestrahlung.StrahlentherapieBeginn","mii-lm-onko.Strahlentherapie.StrahlentherapieBestrahlung.StrahlentherapieBeginn","","","",1,1,"","","","date {[]} {[]}
","Strahlentherapie Beginn","Gibt an, wann die Strahlentherapie begonnen wurde.","","","","","","","","","",,,,,"",,,,"mii-lm-onko.Strahlentherapie.StrahlentherapieBestrahlung.StrahlentherapieBeginn",1,1,"","","Procedure.performedPeriod.start","14.5"
"mii-lm-onko.Strahlentherapie.StrahlentherapieBestrahlung.StrahlentherapieEnde","mii-lm-onko.Strahlentherapie.StrahlentherapieBestrahlung.StrahlentherapieEnde","","","",0,1,"","","","date {[]} {[]}
","Strahlentherapie Ende","Gibt an, wann die Strahlentherapie beendet wurde.","","","","","","","","","",,,,,"",,,,"mii-lm-onko.Strahlentherapie.StrahlentherapieBestrahlung.StrahlentherapieEnde",0,1,"","","Procedure.performedPeriod.end","14.6"
"mii-lm-onko.Strahlentherapie.StrahlentherapieBestrahlung.StrahlentherapieApplikationsart","mii-lm-onko.Strahlentherapie.StrahlentherapieBestrahlung.StrahlentherapieApplikationsart","","","",1,1,"","","","code {[]} {[]}
","Strahlentherapie Applikationsart","Gibt an, mit welcher Technik die Strahlentherapie durchgeführt wurde.","","","","","","","","","",,,,,"",,,,"mii-lm-onko.Strahlentherapie.StrahlentherapieBestrahlung.StrahlentherapieApplikationsart",1,1,"","","Procedure.extension[Bestrahlung].extension[Applikationsart].valueCodeableConcept.coding.code","14.7"
"mii-lm-onko.Strahlentherapie.StrahlentherapieBestrahlung.StrahlentherapieStrahlenart","mii-lm-onko.Strahlentherapie.StrahlentherapieBestrahlung.StrahlentherapieStrahlenart","","","",1,1,"","","","code {[]} {[]}
","Strahlenart","Angewandte Strahlenart (Strahlung oder metabolische Nuklide)","","","","","","","","","",,,,,"",,,,"mii-lm-onko.Strahlentherapie.StrahlentherapieBestrahlung.StrahlentherapieStrahlenart",1,1,"","","Procedure.extension[Bestrahlung].extension[Strahlenart].valueCodeableConcept.coding.code","14.8"
"mii-lm-onko.Strahlentherapie.StrahlentherapieBestrahlung.StrahlentherapieGesamtdosis","mii-lm-onko.Strahlentherapie.StrahlentherapieBestrahlung.StrahlentherapieGesamtdosis","","","",0,1,"","","","code {[]} {[]}
","Strahlentherapie Gesamtdosis","Gibt an, mit welcher Gesamtdosis das Zielgebiet bestrahlt wurde (inklusive Boost).","","","","","","","","","",,,,,"",,,,"mii-lm-onko.Strahlentherapie.StrahlentherapieBestrahlung.StrahlentherapieGesamtdosis",0,1,"","","Procedure.extension[Bestrahlung].extension[Gesamtdosis].valueQuantity.value","14.9"
"mii-lm-onko.Strahlentherapie.StrahlentherapieBestrahlung.StrahlentherapieEinzeldosis","mii-lm-onko.Strahlentherapie.StrahlentherapieBestrahlung.StrahlentherapieEinzeldosis","","","",0,1,"","","","code {[]} {[]}
","Strahlentherapie Einzeldosis","Strahlentherapie Einzeldosis pro Tag (Dosis)","","","","","","","","","",,,,,"",,,,"mii-lm-onko.Strahlentherapie.StrahlentherapieBestrahlung.StrahlentherapieEinzeldosis",0,1,"","","Procedure.extension[Bestrahlung].extension[Einzeldosis].valueQuantity.value","14.10"
"mii-lm-onko.Strahlentherapie.StrahlentherapieBestrahlung.StrahlentherapieEinheit","mii-lm-onko.Strahlentherapie.StrahlentherapieBestrahlung.StrahlentherapieEinheit","","","",0,1,"","","","code {[]} {[]}
","Strahlentherapie Einheit","Gibt die Einheit zu der Einzel- oder Gesamtdosis an, mit welcher das Zielgebiet bestrahlt wurde, bzw. bei metabolischer Therapie die Aktivität des verwendeten Radionuklids.","","","","","","","","","",,,,,"",,,,"mii-lm-onko.Strahlentherapie.StrahlentherapieBestrahlung.StrahlentherapieEinheit",0,1,"","","Procedure.extension[Bestrahlung].extension[Einheit].valueCodeableConcept.coding.code","14.11"
"mii-lm-onko.Strahlentherapie.StrahlentherapieBestrahlung.StrahlentherapieBoost","mii-lm-onko.Strahlentherapie.StrahlentherapieBestrahlung.StrahlentherapieBoost","","","",0,1,"","","","code {[]} {[]}
","Boost","Angabe, ob ein Boost und falls ja, welche Art von Boost appliziert wurde.","","","","","","","","","",,,,,"",,,,"mii-lm-onko.Strahlentherapie.StrahlentherapieBestrahlung.StrahlentherapieBoost",0,1,"","","Procedure.extension[Bestrahlung].extension[Boost].valueCodeableConcept.coding.code","14.12"
"mii-lm-onko.SystemischeTherapie","mii-lm-onko.SystemischeTherapie","","","",0,*,"","","","BackboneElement {[]} {[]}
","Systemische Therapie","Systemische Therapie","","","","","","","","","",,,,,"",,,,"mii-lm-onko.SystemischeTherapie",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","16"
"mii-lm-onko.SystemischeTherapie.id","mii-lm-onko.SystemischeTherapie.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"mii-lm-onko.SystemischeTherapie.extension","mii-lm-onko.SystemischeTherapie.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"mii-lm-onko.SystemischeTherapie.modifierExtension","mii-lm-onko.SystemischeTherapie.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"mii-lm-onko.SystemischeTherapie.SystemischeTherapieIntention","mii-lm-onko.SystemischeTherapie.SystemischeTherapieIntention","","","",1,1,"","","","code {[]} {[]}
","Intention der systemischen Therapie","Intention der systemischen Therapie","","","","","","","","","",,,,,"",,,,"mii-lm-onko.SystemischeTherapie.SystemischeTherapieIntention",1,1,"","","Procedure.extension[Intention].valueCodeableConcept.coding.code","16.1"
"mii-lm-onko.SystemischeTherapie.SystemischeTherapieStellung","mii-lm-onko.SystemischeTherapie.SystemischeTherapieStellung","","","",1,1,"","","","code {[]} {[]}
","Systemische Therapie Stellung zu operativer Therapie","Gibt an, in welchem Bezug zu einer operativen Therapie die systemische Therapie steht.","","","","","","","","","",,,,,"",,,,"mii-lm-onko.SystemischeTherapie.SystemischeTherapieStellung",1,1,"","","Procedure.extension[Stellung].valueCodeableConcept.coding.code","16.2"
"mii-lm-onko.SystemischeTherapie.SystemischeTherapieArtTherapie","mii-lm-onko.SystemischeTherapie.SystemischeTherapieArtTherapie","","","",1,1,"","","","code {[]} {[]}
","Art der systemischen oder abwartenden Therapie","Gibt an, welche Art der Therapie bzw. abwartende Strategie durchgeführt wurde.","","","","","","","","","",,,,,"",,,,"mii-lm-onko.SystemischeTherapie.SystemischeTherapieArtTherapie",1,1,"","","Procedure.code.coding.code","16.3"
"mii-lm-onko.SystemischeTherapie.SystemischeTherapieProtokoll","mii-lm-onko.SystemischeTherapie.SystemischeTherapieProtokoll","","","",0,1,"","","","string {[]} {[]}
","Systemische Therapie Protokoll","Gibt an, nach welchem Protokoll die Systemtherapie durchgeführt wurde.","","","","","","","","","",,,,,"",,,,"mii-lm-onko.SystemischeTherapie.SystemischeTherapieProtokoll",0,1,"","","MedicationStatement.medicationCodeableConcept.text","16.4"
"mii-lm-onko.SystemischeTherapie.SystemischeTherapieSubstanz","mii-lm-onko.SystemischeTherapie.SystemischeTherapieSubstanz","","","",0,*,"","","","code {[]} {[]}
","Systemische Therapie Substanz","Gibt an, mit welcher Substanz die Systemtherapie durchgeführt wurde. Nach Möglichkeit ATC kodiert. Mehrere Substanzen sind jeweils einzeln zu kodieren.","","","","","","","","","",,,,,"",,,,"mii-lm-onko.SystemischeTherapie.SystemischeTherapieSubstanz",0,*,"","","MedicationStatement.medicationCodeableConcept[atcClassDe].coding.code","16.6"
"mii-lm-onko.SystemischeTherapie.SystemischeTherapieBeginn","mii-lm-onko.SystemischeTherapie.SystemischeTherapieBeginn","","","",0,1,"","","","date {[]} {[]}
","Systemische Therapie Beginn","Gibt an, wann die systemische Therapie begonnen wurde.","","","","","","","","","",,,,,"",,,,"mii-lm-onko.SystemischeTherapie.SystemischeTherapieBeginn",0,1,"","","Procedure.performedPeriod.start","16.5"
"mii-lm-onko.SystemischeTherapie.SystemischeTherapieEnde","mii-lm-onko.SystemischeTherapie.SystemischeTherapieEnde","","","",0,1,"","","","date {[]} {[]}
","Systemische Therapie Ende Grund","Gibt den Grund an, warum die Systemtherapie beendet wurde.","","","","","","","","","",,,,,"",,,,"mii-lm-onko.SystemischeTherapie.SystemischeTherapieEnde",0,1,"","","Procedure.performedPeriod.end","16.8"
"mii-lm-onko.SystemischeTherapie.SystemischeTherapieEndeGrund","mii-lm-onko.SystemischeTherapie.SystemischeTherapieEndeGrund","","","",0,1,"","","","code {[]} {[]}
","Systemische Therapie Ende","Gibt an, wann die systemische Therapie beendet wurde.","","","","","","","","","",,,,,"",,,,"mii-lm-onko.SystemischeTherapie.SystemischeTherapieEndeGrund",0,1,"","","Procedure.outcome.coding.code","16.7"
"mii-lm-onko.Nebenwirkungen","mii-lm-onko.Nebenwirkungen","","","",0,*,"","","","BackboneElement {[]} {[]}
","Nebenwirkungen","Nebenwirkungen","","","","","","","","","",,,,,"",,,,"mii-lm-onko.Nebenwirkungen",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","15"
"mii-lm-onko.Nebenwirkungen.id","mii-lm-onko.Nebenwirkungen.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"mii-lm-onko.Nebenwirkungen.extension","mii-lm-onko.Nebenwirkungen.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"mii-lm-onko.Nebenwirkungen.modifierExtension","mii-lm-onko.Nebenwirkungen.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"mii-lm-onko.Nebenwirkungen.NebenwirkungenCTCAEGrad","mii-lm-onko.Nebenwirkungen.NebenwirkungenCTCAEGrad","","","",1,1,"","","","code {[]} {[]}
","Nebenwirkungen nach CTCAE-Grad","Gibt an, zu welchem Schweregrad von Nebenwirkungen es bei der Bestrahlung oder der systemischen Therapie gekommen ist.","","","","","","","","","",,,,,"",,,,"mii-lm-onko.Nebenwirkungen.NebenwirkungenCTCAEGrad",1,1,"","","AdverseEvent.seriousness.coding.code","15.1"
"mii-lm-onko.Nebenwirkungen.NebenwirkungenCTCAEArt","mii-lm-onko.Nebenwirkungen.NebenwirkungenCTCAEArt","","","",1,1,"","","","code {[]} {[]}
","Nebenwirkungen nach CTCAE Art","Gibt an, zu welcher Nebenwirkung es bei der Bestrahlung oder der systemischen Therapie gekommen ist. Bei der Bestrahlung sind sogenannte akute Nebenwirkungen bis zum 90. Tag nach Bestrahlungsbeginn gemeint.","","","","","","","","","",,,,,"",,,,"mii-lm-onko.Nebenwirkungen.NebenwirkungenCTCAEArt",1,1,"","","AdverseEvent.event.coding.code","15.2"
"mii-lm-onko.Nebenwirkungen.NebenwirkungenCTCAEVersion","mii-lm-onko.Nebenwirkungen.NebenwirkungenCTCAEVersion","","","",1,1,"","","","string {[]} {[]}
","Nebenwirkungen nach CTCAE Version","Für den medizinischen Katalog gültige Versionsbezeichnungen (4, 4.03, 5.0, Sonstige). Gemeint ist die Version des CTCAE-Katalogs, nicht die des MedDRA-Katalogs, aus dem die Codes stammen — CTCAE v4.03 basiert auf MedDRA v12.0.","","","","","","","","","",,,,,"",,,,"mii-lm-onko.Nebenwirkungen.NebenwirkungenCTCAEVersion",1,1,"","","AdverseEvent.extension.where(url='https://www.medizininformatik-initiative.de/fhir/ext/modul-onko/StructureDefinition/mii-ex-onko-nebenwirkung-ctcae-version').valueCodeableConcept","15.3"
"mii-lm-onko.Verlauf","mii-lm-onko.Verlauf","","","",0,*,"","","","BackboneElement {[]} {[]}
","Verlauf","Verlauf","","","","","","","","","",,,,,"",,,,"mii-lm-onko.Verlauf",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","17"
"mii-lm-onko.Verlauf.id","mii-lm-onko.Verlauf.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"mii-lm-onko.Verlauf.extension","mii-lm-onko.Verlauf.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"mii-lm-onko.Verlauf.modifierExtension","mii-lm-onko.Verlauf.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"mii-lm-onko.Verlauf.VerlaufDatum","mii-lm-onko.Verlauf.VerlaufDatum","","","",0,*,"","","","date {[]} {[]}
","Untersuchungsdatum Verlauf","Datum, an dem die letzte Untersuchung durchgeführt wurde, die zur Einschätzung des Tumorstatus geführt hat.","","","","","","","","","",,,,,"",,,,"mii-lm-onko.Verlauf.VerlaufDatum",0,*,"","","17.1"
"mii-lm-onko.Verlauf.VerlaufBeurteilungTumorstatus","mii-lm-onko.Verlauf.VerlaufBeurteilungTumorstatus","","","",0,*,"","","","code {[]} {[]}
","Gesamtbeurteilung des Tumorstatus","Gesamtbeurteilung der Erkrankung unter Berücksichtigung aller Manifestationen.","","","","","","","","","",,,,,"",,,,"mii-lm-onko.Verlauf.VerlaufBeurteilungTumorstatus",0,*,"","","17.2"
"mii-lm-onko.Verlauf.VerlaufTumorstatusPrimaertumor","mii-lm-onko.Verlauf.VerlaufTumorstatusPrimaertumor","","","",0,*,"","","","code {[]} {[]}
","Tumorstatus Primärtumor","Beurteilung der Situation im Primärtumorbereich.","","","","","","","","","",,,,,"",,,,"mii-lm-onko.Verlauf.VerlaufTumorstatusPrimaertumor",0,*,"","","17.3"
"mii-lm-onko.Verlauf.VerlaufTumorstatusLymphknoten","mii-lm-onko.Verlauf.VerlaufTumorstatusLymphknoten","","","",0,*,"","","","code {[]} {[]}
","Tumorstatus Lymphknoten","Beurteilung der Situation im Bereich der regionären Lymphknoten.","","","","","","","","","",,,,,"",,,,"mii-lm-onko.Verlauf.VerlaufTumorstatusLymphknoten",0,*,"","","17.4"
"mii-lm-onko.Verlauf.VerlaufTumorstatusMetastasen","mii-lm-onko.Verlauf.VerlaufTumorstatusMetastasen","","","",0,*,"","","","code {[]} {[]}
","Tumorstatus Fernmetastasen","Beurteilung der Situation im Bereich der Fernmetastasen.","","","","","","","","","",,,,,"",,,,"mii-lm-onko.Verlauf.VerlaufTumorstatusMetastasen",0,*,"","","17.5"
"mii-lm-onko.Tumorkonferenz","mii-lm-onko.Tumorkonferenz","","","",0,*,"","","","BackboneElement {[]} {[]}
","Tumorkonferenz und Therapieempfehlung","Tumorkonferenz und Therapieempfehlung","","","","","","","","","",,,,,"",,,,"mii-lm-onko.Tumorkonferenz",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","18, 19"
"mii-lm-onko.Tumorkonferenz.id","mii-lm-onko.Tumorkonferenz.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"mii-lm-onko.Tumorkonferenz.extension","mii-lm-onko.Tumorkonferenz.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"mii-lm-onko.Tumorkonferenz.modifierExtension","mii-lm-onko.Tumorkonferenz.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"mii-lm-onko.Tumorkonferenz.TumorkonferenzTherapieplanungDatum","mii-lm-onko.Tumorkonferenz.TumorkonferenzTherapieplanungDatum","","","",1,1,"","","","date {[]} {[]}
","Tumorkonferenz Therapieplanung Datum","Datum der Durchführung der Tumorkonferenz bzw. der sonstigen Therapieplanung.","","","","","","","","","",,,,,"",,,,"mii-lm-onko.Tumorkonferenz.TumorkonferenzTherapieplanungDatum",1,1,"","","CarePlan.created","18.1"
"mii-lm-onko.Tumorkonferenz.TumorkonferenzTherapieplanungTyp","mii-lm-onko.Tumorkonferenz.TumorkonferenzTherapieplanungTyp","","","",1,1,"","","","code {[]} {[]}
","Tumorkonferenz Therapieplanung Typ","Typ der Tumorkonferenz bzw. der sonstigen Therapieplanung.","","","","","","","","","",,,,,"",,,,"mii-lm-onko.Tumorkonferenz.TumorkonferenzTherapieplanungTyp",1,1,"","","CarePlan.category","18.2"
"mii-lm-onko.Tumorkonferenz.TumorkonferenzTherapieempfehlungTyp","mii-lm-onko.Tumorkonferenz.TumorkonferenzTherapieempfehlungTyp","","","",1,*,"","","","code {[]} {[]}
","Tumorkonferenz Therapieempfehlung Typ","Typ der Therapieempfehlung der Tumorkonferenz (z.B. CH, OP, ST).","","","","","","","","","",,,,,"",,,,"mii-lm-onko.Tumorkonferenz.TumorkonferenzTherapieempfehlungTyp",1,*,"","","RequestGroup.code (Therapy type: CH, OP, ST, etc.)","19.1"
"mii-lm-onko.Tumorkonferenz.TumorkonferenzTherapieempfehlungProtokoll","mii-lm-onko.Tumorkonferenz.TumorkonferenzTherapieempfehlungProtokoll","","","",0,*,"","","","code {[]} {[]}
","Tumorkonferenz Therapieempfehlung Protokoll","Empfohlenes Therapieprotokoll bei systemischer Therapie (z.B. FOLFOX4, R-CHOP, AC). Optional, insbesondere bei Kombinationstherapien.","","","","","","","","","",,,,,"",,,,"mii-lm-onko.Tumorkonferenz.TumorkonferenzTherapieempfehlungProtokoll",0,*,"","","RequestGroup.action.code (Protocol: FOLFOX4, R-CHOP, etc.)","19.1 (Erweiterung)"
"mii-lm-onko.Tumorkonferenz.TumorkonferenzTherapieempfehlungMedikation","mii-lm-onko.Tumorkonferenz.TumorkonferenzTherapieempfehlungMedikation","","","",0,*,"","","","code {[]} {[]}
","Tumorkonferenz Therapieempfehlung Medikation","Einzelne empfohlene Medikamente/Substanzen der Therapie (z.B. ATC-kodiert). Bei Kombinationstherapien werden mehrere Medikamente angegeben.","","","","","","","","","",,,,,"",,,,"mii-lm-onko.Tumorkonferenz.TumorkonferenzTherapieempfehlungMedikation",0,*,"","","MedicationRequest.medicationCodeableConcept (referenced from RequestGroup.action.action.resource)","19.1 (Erweiterung)"
"mii-lm-onko.Tumorkonferenz.TumorkonferenzTherapieAbweichungPatientenwunsch","mii-lm-onko.Tumorkonferenz.TumorkonferenzTherapieAbweichungPatientenwunsch","","","",1,*,"","","","code {[]} {[]}
","Tumorkonferenz/Therapieempfehlung Therapieabweichung auf Wunsch des Patienten","Abweichung auf Wunsch des Patienten.","","","","","","","","","",,,,,"",,,,"mii-lm-onko.Tumorkonferenz.TumorkonferenzTherapieAbweichungPatientenwunsch",1,*,"","","CarePlan.activity.detail.status & statusReason","19.2"
"mii-lm-onko.Tod","mii-lm-onko.Tod","","","",0,1,"","","","BackboneElement {[]} {[]}
","Tod","Tod","","","","","","","","","",,,,,"",,,,"mii-lm-onko.Tod",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","20"
"mii-lm-onko.Tod.id","mii-lm-onko.Tod.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
