"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)","Mapping: Organspezifische Zusatzmodule LogicalModel FHIR Mapping","Mapping: Organspezifische Zusatzmodule LogicalModel oBDS Mapping","Mapping: RIM Mapping"
"OrganspezifischeZusatzmodule","OrganspezifischeZusatzmodule","","","",0,*,"","","","null {[]} {[]}
"OrganspezifischeZusatzmodule.KolorektalesKarzinom.PostoperativeKomplikationen.modifierExtension","OrganspezifischeZusatzmodule.KolorektalesKarzinom.PostoperativeKomplikationen.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","N/A"
"OrganspezifischeZusatzmodule.KolorektalesKarzinom.PostoperativeKomplikationen.Anastomoseninsuffizienz","OrganspezifischeZusatzmodule.KolorektalesKarzinom.PostoperativeKomplikationen.Anastomoseninsuffizienz","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Anastomoseninsuffizienz","Bewertung der Anastomoseninsuffizienz nach Grad A/B/C.","","","","","","","","","",,,,,"",,,,"OrganspezifischeZusatzmodule.KolorektalesKarzinom.PostoperativeKomplikationen.Anastomoseninsuffizienz",0,1,"","","Observation.where(code.coding.system='http://snomed.info/sct' and code.coding.code='361317002').valueCodeableConcept","KR8"
"OrganspezifischeZusatzmodule.Prostata","OrganspezifischeZusatzmodule.Prostata","","","",0,*,"","","","BackboneElement {[]} {[]}
","Prostata","Prostata","","","","","","","","","",,,,,"",,,,"OrganspezifischeZusatzmodule.Prostata",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Bundle/Collection von Prostata-spezifischen Ressourcen","Prostata-Zusatzmodul nach oBDS"
"OrganspezifischeZusatzmodule.Prostata.id","OrganspezifischeZusatzmodule.Prostata.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"","","n/a"
"OrganspezifischeZusatzmodule.Prostata.extension","OrganspezifischeZusatzmodule.Prostata.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","n/a"
"OrganspezifischeZusatzmodule.Prostata.modifierExtension","OrganspezifischeZusatzmodule.Prostata.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","N/A"
"OrganspezifischeZusatzmodule.Prostata.PSAWert","OrganspezifischeZusatzmodule.Prostata.PSAWert","","","",0,1,"","","","Quantity {[]} {[]}
","PSA-Wert","Prostataspezifisches Antigen in ng/ml für Diagnostik und Verlaufskontrolle.","","","","","","","","","",,,,,"",,,,"OrganspezifischeZusatzmodule.Prostata.PSAWert",0,1,"","","Observation.where(code.coding.system='http://loinc.org' and code.coding.code='2857-1').valueQuantity","P1"
"OrganspezifischeZusatzmodule.Prostata.GleasonPattern","OrganspezifischeZusatzmodule.Prostata.GleasonPattern","","","",0,*,"","","","BackboneElement {[]} {[]}
","Gleason Pattern","Gleason Pattern","","","","","","","","","",,,,,"",,,,"OrganspezifischeZusatzmodule.Prostata.GleasonPattern",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Observation.where(code.coding.memberOf('mii-vs-onko-prostata-gleason-primary-secondary-tertiary'))","P2"
"OrganspezifischeZusatzmodule.Prostata.GleasonPattern.id","OrganspezifischeZusatzmodule.Prostata.GleasonPattern.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"","","n/a"
"OrganspezifischeZusatzmodule.Prostata.GleasonPattern.extension","OrganspezifischeZusatzmodule.Prostata.GleasonPattern.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","n/a"
"OrganspezifischeZusatzmodule.Prostata.GleasonPattern.modifierExtension","OrganspezifischeZusatzmodule.Prostata.GleasonPattern.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","N/A"
"OrganspezifischeZusatzmodule.Prostata.GleasonPattern.PatternTyp","OrganspezifischeZusatzmodule.Prostata.GleasonPattern.PatternTyp","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Pattern Typ","Primäres, sekundäres oder tertiäres Gleason Pattern.","","","","","","","","","",,,,,"",,,,"OrganspezifischeZusatzmodule.Prostata.GleasonPattern.PatternTyp",0,1,"","","Observation.code","P2.1"
"OrganspezifischeZusatzmodule.Prostata.GleasonPattern.PatternWert","OrganspezifischeZusatzmodule.Prostata.GleasonPattern.PatternWert","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Pattern Wert","Gleason Pattern Wert (1-5, ab 3 als maligne).","","","","","","","","","",,,,,"",,,,"OrganspezifischeZusatzmodule.Prostata.GleasonPattern.PatternWert",0,1,"","","Observation.valueCodeableConcept","P2.2"
"OrganspezifischeZusatzmodule.Prostata.GleasonScore","OrganspezifischeZusatzmodule.Prostata.GleasonScore","","","",0,1,"","","","BackboneElement {[]} {[]}
","Gleason Score","Gleason Score","","","","","","","","","",,,,,"",,,,"OrganspezifischeZusatzmodule.Prostata.GleasonScore",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Observation.where(code.coding.system='http://loinc.org' and code.coding.code='44642-7')","P3"
"OrganspezifischeZusatzmodule.Prostata.GleasonScore.id","OrganspezifischeZusatzmodule.Prostata.GleasonScore.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"","","n/a"
"OrganspezifischeZusatzmodule.Prostata.GleasonScore.extension","OrganspezifischeZusatzmodule.Prostata.GleasonScore.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","n/a"
"OrganspezifischeZusatzmodule.Prostata.GleasonScore.modifierExtension","OrganspezifischeZusatzmodule.Prostata.GleasonScore.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","N/A"
"OrganspezifischeZusatzmodule.Prostata.GleasonScore.Score","OrganspezifischeZusatzmodule.Prostata.GleasonScore.Score","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Gleason Score","Summe aus primärem und sekundärem Pattern.","","","","","","","","","",,,,,"",,,,"OrganspezifischeZusatzmodule.Prostata.GleasonScore.Score",0,1,"","","Observation.valueCodeableConcept","P3.1"
"OrganspezifischeZusatzmodule.Prostata.GleasonScore.GradeGroup","OrganspezifischeZusatzmodule.Prostata.GleasonScore.GradeGroup","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Grade Group","Internationale Standard Grade Group (1-5).","","","","","","","","","",,,,,"",,,,"OrganspezifischeZusatzmodule.Prostata.GleasonScore.GradeGroup",0,1,"","","Observation.component.where(code.coding.system='http://loinc.org' and code.coding.code='79892-6').valueCodeableConcept","P3.2"
"OrganspezifischeZusatzmodule.Prostata.BiopsieErgebnisse","OrganspezifischeZusatzmodule.Prostata.BiopsieErgebnisse","","","",0,1,"","","","BackboneElement {[]} {[]}
","Biopsie Ergebnisse","Biopsie Ergebnisse","","","","","","","","","",,,,,"",,,,"OrganspezifischeZusatzmodule.Prostata.BiopsieErgebnisse",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Observation Collection","P4"
"OrganspezifischeZusatzmodule.Prostata.BiopsieErgebnisse.id","OrganspezifischeZusatzmodule.Prostata.BiopsieErgebnisse.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"","","n/a"
"OrganspezifischeZusatzmodule.Prostata.BiopsieErgebnisse.extension","OrganspezifischeZusatzmodule.Prostata.BiopsieErgebnisse.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","n/a"
"OrganspezifischeZusatzmodule.Prostata.BiopsieErgebnisse.modifierExtension","OrganspezifischeZusatzmodule.Prostata.BiopsieErgebnisse.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","N/A"
"OrganspezifischeZusatzmodule.Prostata.BiopsieErgebnisse.AnzahlStanzen","OrganspezifischeZusatzmodule.Prostata.BiopsieErgebnisse.AnzahlStanzen","","","",0,1,"","","","Quantity {[]} {[]}
","Anzahl Stanzen","Gesamtanzahl der entnommenen Biopsie-Stanzen.","","","","","","","","","",,,,,"",,,,"OrganspezifischeZusatzmodule.Prostata.BiopsieErgebnisse.AnzahlStanzen",0,1,"","","Observation.where(code.coding.system='http://loinc.org' and code.coding.code='33747-0').valueQuantity","P4.1"
"OrganspezifischeZusatzmodule.Prostata.BiopsieErgebnisse.AnzahlPositiverStanzen","OrganspezifischeZusatzmodule.Prostata.BiopsieErgebnisse.AnzahlPositiverStanzen","","","",0,1,"","","","Quantity {[]} {[]}
","Anzahl positive Stanzen","Anzahl der tumorpositiven Stanzen.","","","","","","","","","",,,,,"",,,,"OrganspezifischeZusatzmodule.Prostata.BiopsieErgebnisse.AnzahlPositiverStanzen",0,1,"","","Observation.where(code.coding.system='http://loinc.org' and code.coding.code='33746-2').valueQuantity","P4.2"
"OrganspezifischeZusatzmodule.Prostata.BiopsieErgebnisse.KarzinomBefallStanze","OrganspezifischeZusatzmodule.Prostata.BiopsieErgebnisse.KarzinomBefallStanze","","","",0,1,"","","","Quantity {[]} {[]}
","Karzinom-Befall je Stanze","Prozentuale Ausdehnung des Karzinoms in der Stanze.","","","","","","","","","",,,,,"",,,,"OrganspezifischeZusatzmodule.Prostata.BiopsieErgebnisse.KarzinomBefallStanze",0,1,"","","Observation.where(code.coding.system='http://loinc.org' and code.coding.code='44637-7').valueQuantity","P4.3"
"OrganspezifischeZusatzmodule.Prostata.ChirurgischeKomplikationen","OrganspezifischeZusatzmodule.Prostata.ChirurgischeKomplikationen","","","",0,1,"","","","BackboneElement {[]} {[]}
","Chirurgische Komplikationen","Chirurgische Komplikationen","","","","","","","","","",,,,,"",,,,"OrganspezifischeZusatzmodule.Prostata.ChirurgischeKomplikationen",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Observation.where(method.coding.system='http://snomed.info/sct' and method.coding.code='789278003')","P5"
"OrganspezifischeZusatzmodule.Prostata.ChirurgischeKomplikationen.id","OrganspezifischeZusatzmodule.Prostata.ChirurgischeKomplikationen.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"","","n/a"
"OrganspezifischeZusatzmodule.Prostata.ChirurgischeKomplikationen.extension","OrganspezifischeZusatzmodule.Prostata.ChirurgischeKomplikationen.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","n/a"
"OrganspezifischeZusatzmodule.Prostata.ChirurgischeKomplikationen.modifierExtension","OrganspezifischeZusatzmodule.Prostata.ChirurgischeKomplikationen.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","N/A"
"OrganspezifischeZusatzmodule.Prostata.ChirurgischeKomplikationen.ClavienDindoGrad","OrganspezifischeZusatzmodule.Prostata.ChirurgischeKomplikationen.ClavienDindoGrad","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Clavien-Dindo Grad","Graduierung postoperativer Komplikationen nach Clavien-Dindo.","","","","","","","","","",,,,,"",,,,"OrganspezifischeZusatzmodule.Prostata.ChirurgischeKomplikationen.ClavienDindoGrad",0,1,"","","Observation.valueCodeableConcept","P5.1"
"OrganspezifischeZusatzmodule.Prostata.ChirurgischeKomplikationen.KomplikationsArt","OrganspezifischeZusatzmodule.Prostata.ChirurgischeKomplikationen.KomplikationsArt","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Komplikationsart","Spezifische Art der postoperativen Komplikation.","","","","","","","","","",,,,,"",,,,"OrganspezifischeZusatzmodule.Prostata.ChirurgischeKomplikationen.KomplikationsArt",0,1,"","","Observation.component.where(code.coding.system='http://loinc.org' and code.coding.code='LA462-5').valueCodeableConcept","P5.2"
"OrganspezifischeZusatzmodule.MalignesMelanom","OrganspezifischeZusatzmodule.MalignesMelanom","","","",0,*,"","","","BackboneElement {[]} {[]}
","Malignes Melanom","Malignes Melanom","","","","","","","","","",,,,,"",,,,"OrganspezifischeZusatzmodule.MalignesMelanom",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Bundle/Collection von Melanom-spezifischen Ressourcen","Melanom-Zusatzmodul nach oBDS"
"OrganspezifischeZusatzmodule.MalignesMelanom.id","OrganspezifischeZusatzmodule.MalignesMelanom.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"","","n/a"
"OrganspezifischeZusatzmodule.MalignesMelanom.extension","OrganspezifischeZusatzmodule.MalignesMelanom.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","n/a"
"OrganspezifischeZusatzmodule.MalignesMelanom.modifierExtension","OrganspezifischeZusatzmodule.MalignesMelanom.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","N/A"
"OrganspezifischeZusatzmodule.MalignesMelanom.Sicherheitsabstand","OrganspezifischeZusatzmodule.MalignesMelanom.Sicherheitsabstand","","","",0,1,"","","","Quantity {[]} {[]}
","Sicherheitsabstand Primärtumor","Minimaler Sicherheitsabstand zum Primärtumor in mm gemäß oBDS MM1","","","","","","","","","",,,,,"",,,,"OrganspezifischeZusatzmodule.MalignesMelanom.Sicherheitsabstand",0,1,"","","Observation.where(code.coding.system='http://snomed.info/sct' and code.coding.code='396511007').valueQuantity","MM1"
"OrganspezifischeZusatzmodule.MalignesMelanom.BreslowTiefe","OrganspezifischeZusatzmodule.MalignesMelanom.BreslowTiefe","","","",0,1,"","","","Quantity {[]} {[]}
","Breslow-Tiefe","Breslow-Tumordicke in mm beim Malignen Melanom der Haut","","","","","","","","","",,,,,"",,,,"OrganspezifischeZusatzmodule.MalignesMelanom.BreslowTiefe",0,1,"","","Observation.where(code.coding.system='http://snomed.info/sct' and code.coding.code='106243009').valueQuantity","Breslow"
"OrganspezifischeZusatzmodule.MalignesMelanom.Ulzeration","OrganspezifischeZusatzmodule.MalignesMelanom.Ulzeration","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Ulzeration","Pathologisches Kriterium der Ulzeration beim Malignen Melanom der Haut gemäß oBDS MM4","","","","","","","","","",,,,,"",,,,"OrganspezifischeZusatzmodule.MalignesMelanom.Ulzeration",0,1,"","","Observation.where(code.coding.system='http://snomed.info/sct' and code.coding.code='6270001000004106').valueCodeableConcept","MM4"
"OrganspezifischeZusatzmodule.MalignesMelanom.LDH","OrganspezifischeZusatzmodule.MalignesMelanom.LDH","","","",0,1,"","","","BackboneElement {[]} {[]}
","Laktatdehydrogenase","Laktatdehydrogenase","","","","","","","","","",,,,,"",,,,"OrganspezifischeZusatzmodule.MalignesMelanom.LDH",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Observation.where(code.coding.memberOf('mii-vs-onko-melanom-ldh'))","LDH"
